128,1513,472,2.85,19.43,1.94
129,309,42,5.01,7.49,1.99
130,666,105,5.42,10,1.98
131,1122,378,2.61,16.78,1.83
132,1747,510,3.13,18.23,1.89
133,898,213,3.67,14.01,1.99
134,312,32,6.67,7.13,1.73
135,898,285,2.65,12.54,1.75
136,1221,204,5.52,13.37,1.73
137,1129,176,5.8,12.3,1.82
138,681,104,5.6,8.03,1.61
139,709,99,6.15,8.82,1.78
140,309,42,4.98,7.13,1.68
141,866,158,4.78,10.61,1.55
142,292,48,4.2,8.24,1.58
143,845,234,3.11,14.87,1.6
144,305,65,3.27,8.37,1.47
145,1524,318,4.38,12.79,1.53
146,305,43,4.92,8.47,1.58
147,1123,141,7.28,10.39,1.49
148,871,154,4.94,11.9,1.31
149,1791,272,6.19,13.14,1.37
150,311,37,5.78,7.58,1.25
151,698,98,6.14,10.25,1.24
152,232,63,2.21,8.85,1.3
153,1130,253,3.97,14.53,1.2
154,311,31,7.06,7.33,1.17
155,1135,238,4.22,15.75,1.18
156,696,115,5.09,10.22,1.18
157,1129,188,5.47,12.4,1.05
158,309,33,6.44,8.14,1.11
159,310,31,6.92,7.25,1.1
160,1128,179,5.66,10.59,1.03
161,310,49,4.3,8.29,1.01
162,1519,230,6.13,14.01,0.99
163,289,41,4.79,8.45,0.95
164,310,33,6.48,7.39,0.88
165,703,202,2.9,11.33,0.82
166,722,1946,0.01,67.17,0.99
167,277,50,3.69,7.99,0.92
168,295,48,4.18,7.91,0.79
169,303,37,5.57,7.28,0.81
170,708,155,3.78,11.9,0.8
171,722,273,2.03,15.19,0.8
172,305,31,6.92,7.88,0.73
173,315,29,7.53,7.15,0.81
174,310,33,6.55,7.14,0.74
175,311,33,6.45,7.51,0.76
176,314,28,7.71,7.2,0.71
177,314,28,7.71,7.15,0.72
178,313,29,7.62,7.35,0.65
179,2684,1379,-0.38,52.17,0.72
180,309,32,6.81,6.85,0.68
181,308,29,7.45,7.6,0.75
182,898,150,5.21,12.21,0.73
183,1671,234,6.7,11.72,0.75
184,1133,179,5.77,10.36,0.63
185,294,47,4.18,7.93,0.72
186,1134,206,4.98,12.34,0.59
187,685,111,5.29,9.01,0.62
188,1129,205,4.97,11.66,0.62
189,1143,193,5.39,12.48,0.58
190,691,121,4.9,10.88,0.58
191,295,51,3.95,10.57,0.62
192,293,42,4.71,8.01,0.5
193,697,120,5.02,11.56,0.62
194,1412,250,5.2,15.91,0.55
195,1142,216,4.77,12.38,0.57
196,680,115,5.05,12.13,0.5
197,848,180,4.1,12.84,0.55
198,689,124,4.75,9.73,0.53
199,688,119,4.99,10.1,0.56
200,1223,204,5.52,12.22,0.62
201,1128,189,5.43,10.64,0.59
202,682,116,5.03,10.73,0.54
203,685,105,5.57,10.58,0.56
204,1140,199,5.2,12.31,0.5
205,679,121,4.76,11.88,0.58
206,1127,170,6.05,10.57,0.52
207,672,113,5.11,8.14,0.65
208,650,121,4.54,11.75,0.59
209,1427,933,1.14,33.14,0.58
210,898,990,0.47,39.81,0.59
211,552,1982,-0.11,78.02,0.62
212,69,1972,-0.37,76.66,0.58
213,51,1965,-0.39,78.92,0.67
214,223,128,0.76,12.64,0.62
215,478,1946,-0.15,75.01,0.63
216,130,114,0.25,10.95,0.57
217,564,1999,-0.11,76.39,0.63
218,245,198,0.44,15.5,0.59
219,302,1987,-0.28,76.64,0.63
220,221,1242,-0.29,46.12,2.6
221,706,481,1.01,23.76,0.54
222,707,263,2.07,14.72,0.6
223,172,1063,-0.27,44.56,0.48
224,223,726,-0.18,31,0.48
225,148,715,-0.33,31.86,0.5
226,169,428,-0.19,18.34,0.53
227,249,242,0.27,15.22,0.46
228,678,330,1.46,14.32,0.43
229,313,31,7.18,6.98,0.49
230,1218,305,3.47,16.28,0.45
231,898,576,1.12,22.75,0.44
232,193,297,0.01,19.01,0.44
233,279,1972,-0.29,73.99,0.42
234,354,1965,-0.23,87.09,0.48
235,239,255,0.25,12.86,0.49
236,1441,496,2.42,29.55,0.51
237,681,72,8.18,9.8,0.48
238,314,32,6.94,7.28,0.46
239,854,463,1.41,20.75,0.45
240,1798,219,7.75,12.23,0.48
241,683,81,7.22,9.72,0.4
242,1140,399,2.39,21.79,3.13
243,898,442,1.61,19.72,0.68
244,682,115,4.94,11.19,0.37
245,644,1999,0,71.32,1.68
246,639,1997,-0.04,69.84,1.64
247,268,56,3.02,9.17,0.41
248,350,1980,-0.24,65.52,0.48
